FIPStxt,State,Area name,Year,POP_ESTIMATE
39105,OH,Meigs County,2020,22210
39107,OH,Mercer County,2020,42528
39109,OH,Miami County,2020,108774
39111,OH,Monroe County,2020,13385
39113,OH,Montgomery County,2020,537309
39115,OH,Morgan County,2020,13802
39117,OH,Morrow County,2020,34950
39119,OH,Muskingum County,2020,86410
39121,OH,Noble County,2020,14115
39123,OH,Ottawa County,2020,40364
39125,OH,Paulding County,2020,18806
39127,OH,Perry County,2020,35408
39129,OH,Pickaway County,2020,58539
39131,OH,Pike County,2020,27088
39133,OH,Portage County,2020,161791
39135,OH,Preble County,2020,40999
39137,OH,Putnam County,2020,34451
39139,OH,Richland County,2020,124936
39141,OH,Ross County,2020,77093
39143,OH,Sandusky County,2020,58896
39145,OH,Scioto County,2020,74008
39147,OH,Seneca County,2020,55069
39149,OH,Shelby County,2020,48230
39151,OH,Stark County,2020,374853
39153,OH,Summit County,2020,540428
39155,OH,Trumbull County,2020,201977
39157,OH,Tuscarawas County,2020,93263
39159,OH,Union County,2020,62784
39161,OH,Van Wert County,2020,28931
39163,OH,Vinton County,2020,12800
39165,OH,Warren County,2020,242337
39167,OH,Washington County,2020,59771
39169,OH,Wayne County,2020,116894
39171,OH,Williams County,2020,37102
39173,OH,Wood County,2020,132248
39175,OH,Wyandot County,2020,21900
40000,OK,Oklahoma,2020,3959353
40001,OK,Adair County,2020,19495
40003,OK,Alfalfa County,2020,5699
40005,OK,Atoka County,2020,14143
40007,OK,Beaver County,2020,5049
40009,OK,Beckham County,2020,22410
40011,OK,Blaine County,2020,8735
40013,OK,Bryan County,2020,46067
40015,OK,Caddo County,2020,26945
40017,OK,Canadian County,2020,154405
40019,OK,Carter County,2020,48003
40021,OK,Cherokee County,2020,47078
40023,OK,Choctaw County,2020,14204
40025,OK,Cimarron County,2020,2296
40027,OK,Cleveland County,2020,295528
40029,OK,Coal County,2020,5266
40031,OK,Comanche County,2020,121125
40033,OK,Cotton County,2020,5527
40035,OK,Craig County,2020,14107
40037,OK,Creek County,2020,71754
40039,OK,Custer County,2020,28513
40041,OK,Delaware County,2020,40397
40043,OK,Dewey County,2020,4484
40045,OK,Ellis County,2020,3749
40047,OK,Garfield County,2020,62846
40049,OK,Garvin County,2020,25656
40051,OK,Grady County,2020,54795
40053,OK,Grant County,2020,4169
40055,OK,Greer County,2020,5491
40057,OK,Harmon County,2020,2488
40059,OK,Harper County,2020,3272
40061,OK,Haskell County,2020,11561
40063,OK,Hughes County,2020,13367
40065,OK,Jackson County,2020,24785
40067,OK,Jefferson County,2020,5337
40069,OK,Johnston County,2020,10272
40071,OK,Kay County,2020,43700
40073,OK,Kingfisher County,2020,15184
40075,OK,Kiowa County,2020,8509
40077,OK,Latimer County,2020,9444
40079,OK,Le Flore County,2020,48129
40081,OK,Lincoln County,2020,33458
40083,OK,Logan County,2020,49555
40085,OK,Love County,2020,10146
40087,OK,McClain County,2020,41662
40089,OK,McCurtain County,2020,30814
40091,OK,McIntosh County,2020,18941
40093,OK,Major County,2020,7782
40095,OK,Marshall County,2020,15312
40097,OK,Mayes County,2020,39046
40099,OK,Murray County,2020,13904
40101,OK,Muskogee County,2020,66339
40103,OK,Noble County,2020,10924
40105,OK,Nowata County,2020,9320
40107,OK,Okfuskee County,2020,11310
40109,OK,Oklahoma County,2020,796292
40111,OK,Okmulgee County,2020,36706
40113,OK,Osage County,2020,45818
40115,OK,Ottawa County,2020,30285
40117,OK,Pawnee County,2020,15553
40119,OK,Payne County,2020,81646
40121,OK,Pittsburg County,2020,43773
40123,OK,Pontotoc County,2020,38065
40125,OK,Pottawatomie County,2020,72454
40127,OK,Pushmataha County,2020,10812
40129,OK,Roger Mills County,2020,3442
40131,OK,Rogers County,2020,95240
40133,OK,Seminole County,2020,23556
40135,OK,Sequoyah County,2020,39281
40137,OK,Stephens County,2020,42848
40139,OK,Texas County,2020,21384
40141,OK,Tillman County,2020,6968
40143,OK,Tulsa County,2020,669279
40145,OK,Wagoner County,2020,80981
40147,OK,Washington County,2020,52455
40149,OK,Washita County,2020,10924
40151,OK,Woods County,2020,8624
40153,OK,Woodward County,2020,20470
41000,OR,Oregon,2020,4237256
41001,OR,Baker County,2020,16668
41003,OR,Benton County,2020,95184
41005,OR,Clackamas County,2020,421401
41007,OR,Clatsop County,2020,41072
41009,OR,Columbia County,2020,52589
41011,OR,Coos County,2020,64929
41013,OR,Crook County,2020,24738
41015,OR,Curry County,2020,23446
41017,OR,Deschutes County,2020,198253
41019,OR,Douglas County,2020,111201
41021,OR,Gilliam County,2020,1995
41023,OR,Grant County,2020,7233
41025,OR,Harney County,2020,7495
41027,OR,Hood River County,2020,23977
41029,OR,Jackson County,2020,223259
41031,OR,Jefferson County,2020,24502
41033,OR,Josephine County,2020,88090
41035,OR,Klamath County,2020,69413
41037,OR,Lake County,2020,8160
41039,OR,Lane County,2020,382971
41041,OR,Lincoln County,2020,50395
41043,OR,Linn County,2020,128610
41045,OR,Malheur County,2020,31571
41047,OR,Marion County,2020,345920
41049,OR,Morrow County,2020,12186
41051,OR,Multnomah County,2020,815428
41053,OR,Polk County,2020,87433
41055,OR,Sherman County,2020,1870
41057,OR,Tillamook County,2020,27390
41059,OR,Umatilla County,2020,80075
41061,OR,Union County,2020,26196
41063,OR,Wallowa County,2020,7391
41065,OR,Wasco County,2020,26670
41067,OR,Washington County,2020,600372
41069,OR,Wheeler County,2020,1451
41071,OR,Yamhill County,2020,107722
42000,PA,Pennsylvania,2020,13002700
42001,PA,Adams County,2020,103852
42003,PA,Allegheny County,2020,1250578
42005,PA,Armstrong County,2020,65558
42007,PA,Beaver County,2020,168215
42009,PA,Bedford County,2020,47577
42011,PA,Berks County,2020,428849
42013,PA,Blair County,2020,122822
42015,PA,Bradford County,2020,59967
42017,PA,Bucks County,2020,646538
42019,PA,Butler County,2020,193763
42021,PA,Cambria County,2020,133472
42023,PA,Cameron County,2020,4547
42025,PA,Carbon County,2020,64749
42027,PA,Centre County,2020,158172
42029,PA,Chester County,2020,534413
42031,PA,Clarion County,2020,37241
42033,PA,Clearfield County,2020,80562
42035,PA,Clinton County,2020,37450
42037,PA,Columbia County,2020,64727
42039,PA,Crawford County,2020,83938
42041,PA,Cumberland County,2020,259469
42043,PA,Dauphin County,2020,286401
42045,PA,Delaware County,2020,576830
42047,PA,Elk County,2020,30990
42049,PA,Erie County,2020,270876
42051,PA,Fayette County,2020,128804
42053,PA,Forest County,2020,6973
42055,PA,Franklin County,2020,155932
42057,PA,Fulton County,2020,14556
42059,PA,Greene County,2020,35954
42061,PA,Huntingdon County,2020,44092
42063,PA,Indiana County,2020,83246
42065,PA,Jefferson County,2020,44492
42067,PA,Juniata County,2020,23509
42069,PA,Lackawanna County,2020,215896
42071,PA,Lancaster County,2020,552984
42073,PA,Lawrence County,2020,86070
42075,PA,Lebanon County,2020,143257
42077,PA,Lehigh County,2020,374557
42079,PA,Luzerne County,2020,325594
42081,PA,Lycoming County,2020,114188
42083,PA,McKean County,2020,40432
42085,PA,Mercer County,2020,110652
42087,PA,Mifflin County,2020,46143
42089,PA,Monroe County,2020,168327
42091,PA,Montgomery County,2020,856553
42093,PA,Montour County,2020,18136
42095,PA,Northampton County,2020,312951
42097,PA,Northumberland County,2020,91647
42099,PA,Perry County,2020,45842
42101,PA,Philadelphia County,2020,1603797
42103,PA,Pike County,2020,58535
42105,PA,Potter County,2020,16396
42107,PA,Schuylkill County,2020,143049
42109,PA,Snyder County,2020,39736
42111,PA,Somerset County,2020,74129
42113,PA,Sullivan County,2020,5840
42115,PA,Susquehanna County,2020,38434
42117,PA,Tioga County,2020,41045
42119,PA,Union County,2020,42681
42121,PA,Venango County,2020,50454
42123,PA,Warren County,2020,38587
42125,PA,Washington County,2020,209349
42127,PA,Wayne County,2020,51155
42129,PA,Westmoreland County,2020,354663
42131,PA,Wyoming County,2020,26069
42133,PA,York County,2020,456438
44000,RI,Rhode Island,2020,1097379
44001,RI,Bristol County,2020,50793
44003,RI,Kent County,2020,170363
44005,RI,Newport County,2020,85643
44007,RI,Providence County,2020,660741
44009,RI,Washington County,2020,129839
45000,SC,South Carolina,2020,5118425
45001,SC,Abbeville County,2020,24295
45003,SC,Aiken County,2020,168808
45005,SC,Allendale County,2020,8039
45007,SC,Anderson County,2020,203718
45009,SC,Bamberg County,2020,13311
45011,SC,Barnwell County,2020,20589
45013,SC,Beaufort County,2020,187117
45015,SC,Berkeley County,2020,229861
45017,SC,Calhoun County,2020,14119
45019,SC,Charleston County,2020,408235
45021,SC,Cherokee County,2020,56216
45023,SC,Chester County,2020,32294
45025,SC,Chesterfield County,2020,43273
45027,SC,Clarendon County,2020,31144
45029,SC,Colleton County,2020,38604
45031,SC,Darlington County,2020,62905
45033,SC,Dillon County,2020,28292
45035,SC,Dorchester County,2020,161540
45037,SC,Edgefield County,2020,25657
45039,SC,Fairfield County,2020,20948
45041,SC,Florence County,2020,137059
45043,SC,Georgetown County,2020,63404
45045,SC,Greenville County,2020,525534
45047,SC,Greenwood County,2020,69351
45049,SC,Hampton County,2020,18561
45051,SC,Horry County,2020,351029
45053,SC,Jasper County,2020,28791
45055,SC,Kershaw County,2020,65403
45057,SC,Lancaster County,2020,96016
45059,SC,Laurens County,2020,67539
45061,SC,Lee County,2020,16531
45063,SC,Lexington County,2020,293991
45065,SC,McCormick County,2020,9526
45067,SC,Marion County,2020,29183
45069,SC,Marlboro County,2020,26667
45071,SC,Newberry County,2020,37719
45073,SC,Oconee County,2020,78607
45075,SC,Orangeburg County,2020,84223
45077,SC,Pickens County,2020,131404
45079,SC,Richland County,2020,416147
45081,SC,Saluda County,2020,18862
45083,SC,Spartanburg County,2020,327997
45085,SC,Sumter County,2020,105556
45087,SC,Union County,2020,27244
45089,SC,Williamsburg County,2020,31026
45091,SC,York County,2020,282090
46000,SD,South Dakota,2020,886667
46003,SD,Aurora County,2020,2747
46005,SD,Beadle County,2020,19149
46007,SD,Bennett County,2020,3381
46009,SD,Bon Homme County,2020,7003
46011,SD,Brookings County,2020,34375
46013,SD,Brown County,2020,38301
46015,SD,Brule County,2020,5247
46017,SD,Buffalo County,2020,1948
46019,SD,Butte County,2020,10243
46021,SD,Campbell County,2020,1377
46023,SD,Charles Mix County,2020,9373
46025,SD,Clark County,2020,3837
46027,SD,Clay County,2020,14967
46029,SD,Codington County,2020,28325
46031,SD,Corson County,2020,3902
46033,SD,Custer County,2020,8318
46035,SD,Davison County,2020,19956
46037,SD,Day County,2020,5449
46039,SD,Deuel County,2020,4295
46041,SD,Dewey County,2020,5239
46043,SD,Douglas County,2020,2835
46045,SD,Edmunds County,2020,3986
46047,SD,Fall River County,2020,6973
46049,SD,Faulk County,2020,2125
46051,SD,Grant County,2020,7556
46053,SD,Gregory County,2020,3994
46055,SD,Haakon County,2020,1872
46057,SD,Hamlin County,2020,6164
46059,SD,Hand County,2020,3145
46061,SD,Hanson County,2020,3461
46063,SD,Harding County,2020,1311
46065,SD,Hughes County,2020,17765
46067,SD,Hutchinson County,2020,7427
46069,SD,Hyde County,2020,1262
46071,SD,Jackson County,2020,2806
46073,SD,Jerauld County,2020,1663
46075,SD,Jones County,2020,917
46077,SD,Kingsbury County,2020,5187
46079,SD,Lake County,2020,11059
46081,SD,Lawrence County,2020,25768
46083,SD,Lincoln County,2020,65161
46085,SD,Lyman County,2020,3718
46087,SD,McCook County,2020,5682
46089,SD,McPherson County,2020,2411
46091,SD,Marshall County,2020,4306
46093,SD,Meade County,2020,29852
46095,SD,Mellette County,2020,1918
46097,SD,Miner County,2020,2298
